code,name_short,gender,function,country_code,country,nationality,height,weight,disciplines,events,birth_date,occupation,coach,influence,ritual,cluster
1927837,ZARKA D,Male,Athlete,ISR,Israel,Israel,0,0.0,['Sailing'],"[""Men's Kite""]",,Athlete,Seagull Amir (ISR),,,2
1927903,PUREVDORJ O,Female,Athlete,MGL,Mongolia,Mongolia,0,0.0,['Wrestling'],"[""Women's Freestyle 62kg""]",,Athlete,,,,2
1927912,DOLGORJAV O,Female,Athlete,MGL,Mongolia,Mongolia,0,0.0,['Wrestling'],"[""Women's Freestyle 50kg""]",,,,,,2
1927917,ZEIN A,Male,Athlete,EGY,Egypt,Egypt,191,0.0,['Handball'],['Men'],,Athlete,National: Juan Carlos Pastor (ESP).<br>Club: Xavier Pascual Fuentes (ESP),,,2
1927920,ABDOU A,Male,Athlete,EGY,Egypt,Egypt,196,0.0,['Handball'],['Men'],,Athlete,National: Juan Carlos Pastor (ESP).<br>Club: David Davis (ESP),,,2
1927945,UME J,Male,Athlete,PNG,Papua New Guinea,Papua New Guinea,166,0.0,['Boxing'],"[""Men's 63.5kg""]",,Athlete,Personal: Peter Morrison,,,2
1927950,BOLDSAIKHAN K,Female,Athlete,MGL,Mongolia,Mongolia,0,0.0,['Wrestling'],"[""Women's Freestyle 57kg""]",,Athlete,,,,2
1927952,HANNESDOTTIR E,Female,Athlete,ISL,Iceland,Iceland,0,0.0,['Triathlon'],"[""Women's Individual""]",,Athlete,National: Sigurdur Orn Ragnarsson (ISL),,,2
1927960,BATKHUYAG K,Female,Athlete,MGL,Mongolia,Mongolia,0,0.0,['Wrestling'],"[""Women's Freestyle 53kg""]",,Athlete,,,,2
1927969,SHEK WH,Male,Athlete,HKG,"Hong Kong, China","Hong Kong, China",0,0.0,['Artistic Gymnastics'],"['Men', ""Men's Vault""]",,Athlete,Personal: Sergiy Agafontsev (UKR),His mother,,2
1928036,ADEL A,Male,Athlete,EGY,Egypt,Egypt,184,0.0,['Handball'],['Men'],,Athlete,National: Juan Carlos Pastor (ESP).<br>Club: David Davis (ESP),,,2
1928040,OMANYALA F,Male,Athlete,KEN,Kenya,Kenya,175,0.0,['Athletics'],"[""Men's 100m""]",,"Athlete, inspector of police, student",Personal: Geoffrey Kimani (KEN),,,2
1928041,ELWAKIL O,Male,Athlete,EGY,Egypt,Egypt,174,0.0,['Handball'],['Men'],,"Athlete, engineer",National: Juan Carlos Pastor (ESP).<br>Club: Magdy Abou El-Magd (EGY),,,2
1928047,MORAA M,Female,Athlete,KEN,Kenya,Kenya,170,0.0,['Athletics'],"[""Women's 800m""]",,"Athlete, police officer",Personal: Alex Sang (KEN),,,2
1928054,SRBIC T,Male,Athlete,CRO,Croatia,Croatia,0,0.0,['Artistic Gymnastics'],"['Men', ""Men's Horizontal Bar""]",,Athlete,Club: Lucijan Krce (CRO),,,2
1928055,BENOVIC A,Male,Athlete,CRO,Croatia,Croatia,0,0.0,['Artistic Gymnastics'],"['Men', ""Men's Floor Exercise"", ""Men's Vault""]",,Athlete,Club: Vladimir Madarevic,His late mother,,2
1928063,ELDERAA S,Male,Athlete,EGY,Egypt,Egypt,187,0.0,['Handball'],['Men'],,Athlete,National: Juan Carlos Pastor (ESP).<br>Club: Alberto Entrerrios (ESP),,,2
1928064,AN B,Male,Athlete,KOR,Korea,Korea,0,0.0,['Judo'],"['Men -66 kg', 'Mixed Team']",,Athlete,Bang Gui-Man (KOR),Former coach Choi Min-Ho,"""I pray before I compete."" (Athlete, 19 Apr 2024)",2
1928066,HAN J,Male,Athlete,KOR,Korea,Korea,0,0.0,['Judo'],"['Men -90 kg', 'Mixed Team']",,Athlete,Club: Kim Gun-Woo (KOR).</p><p>National: Hwang Hee-Tae (KOR),2018 World Champion An Chang-Rim (KOR),,2
1928067,HUH M,Female,Athlete,KOR,Korea,Korea,0,0.0,['Judo'],"['Women -57 kg', 'Mixed Team']",,,Kim Mi-Jung (KOR) - Barcelona 1992 Olympic champion in -72kg class,,,2
1928070,KIM H,Female,Athlete,KOR,Korea,Korea,0,0.0,['Judo'],"['Women +78 kg', 'Mixed Team']",,Athlete,National: Lee Hyunkyung (KOR),"His father. ""When I see him, he does everything perfectly and I learn a lot from him."" (Athlete, 11 May 2024)",She prays before each match,2
1928071,KIM J,Female,Athlete,KOR,Korea,Korea,0,0.0,['Judo'],"['Women -63 kg', 'Mixed Team']",,Athlete,,,,2
1928072,KIM M,Male,Athlete,KOR,Korea,Korea,0,0.0,['Judo'],"['Men +100 kg', 'Mixed Team']",,Student,National: Sung-Ho Jang (KOR),,,2
1928074,KIM WJ,Male,Athlete,KOR,Korea,Korea,0,0.0,['Judo'],"['Men -60 kg', 'Mixed Team']",,"Armed services, athlete",,,,2
1928079,LEE J,Male,Athlete,KOR,Korea,Korea,0,0.0,['Judo'],"['Men -81 kg', 'Mixed Team']",,Student,National: Hwang Hee-Tae (KOR),"His father, Lee Seok-Young",,2
1928082,YOON H,Female,Athlete,KOR,Korea,Korea,0,0.0,['Judo'],"['Women -78 kg', 'Mixed Team']",,,National: Kim Mi-Jung (KOR) - 1992 Olympic champion (-72kg),"Coaches, Lee Yong-Ho (KOR) and Lee Hyun-Kyung (KOR)",,2
1928083,HESHAM A,Male,Athlete,EGY,Egypt,Egypt,191,0.0,['Handball'],['Men'],,Athlete,National: Juan Carlos Pastor (ESP).<br>Club: Patrice Canayer (FRA),,,2
1928146,OMAR Y,Male,Athlete,EGY,Egypt,Egypt,195,0.0,['Handball'],['Men'],,Athlete,National: Juan Carlos Pastor (ESP).<br>Club: Raul Gonzalez (ESP),,,2
1928155,ELDERAA Y,Male,Athlete,EGY,Egypt,Egypt,192,0.0,['Handball'],['Men'],,Athlete,National: Juan Carlos Pastor (ESP).<br>Club: Momir Ilic (SRB),,,2
1928198,CHUGAY A,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Cycling Track'],"[""Men's Keirin"", ""Men's Sprint""]",,Athlete,,,,2
1928201,LUTSENKO A,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Cycling Road'],"[""Men's Road Race""]",,Athlete,,,,4
1928202,FEDOROV Y,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Cycling Road'],"[""Men's Road Race"", ""Men's Individual Time Trial""]",,Athlete,,,,4
1928243,ARANBURU A,Male,Athlete,ESP,Spain,Spain,0,0.0,['Cycling Road'],"[""Men's Road Race""]",,Athlete,,,,4
1928245,AYUSO J,Male,Athlete,ESP,Spain,Spain,0,0.0,['Cycling Road'],"[""Men's Road Race""]",,Athlete,,,,4
1928247,BENITO PELLICER M,Female,Athlete,ESP,Spain,Spain,0,0.0,['Cycling Road'],"[""Women's Road Race"", ""Women's Individual Time Trial""]",,Athlete,,,,4
1928255,GARCIA M.V,Female,Athlete,ESP,Spain,Spain,0,0.0,['Cycling Road'],"[""Women's Road Race""]",,Athlete,,,,4
1928262,LAZKANO O,Male,Athlete,ESP,Spain,Spain,0,0.0,['Cycling Road'],"[""Men's Road Race"", ""Men's Individual Time Trial""]",,Athlete,,,,4
1928281,MORA VEDRI S,Male,Athlete,ESP,Spain,Spain,0,0.0,['Cycling Track'],"[""Men's Madison"", ""Men's Omnium""]",,Athlete,,,,2
1928283,TORRES BARCELO A,Male,Athlete,ESP,Spain,Spain,0,0.0,['Cycling Track'],"[""Men's Madison"", ""Men's Omnium""]",,Athlete,,,,2
1928287,CULLELL ESTAPE J,Male,Athlete,ESP,Spain,Spain,0,0.0,['Cycling Mountain Bike'],"[""Men's Cross-country""]",,Athlete,National: Mikel Zabala.<br>Club: Carlos Coloma (ESP),,Eats pumpkin puree as part of his pre-race fueling,2
1928292,VALERO SERRANO D,Male,Athlete,ESP,Spain,Spain,0,0.0,['Cycling Mountain Bike'],"[""Men's Cross-country""]",,Athlete,National: Mikel Zabala.<br>Club: Carlos Coloma (ESP),,,2
1928408,ALAGIERSKA K,Female,Athlete,POL,Poland,Poland,190,0.0,['Volleyball'],['Women'],,Athlete,National: Stefano Lavarini (ITA),,,2
1928412,CZYRNIANSKA M,Female,Athlete,POL,Poland,Poland,191,0.0,['Volleyball'],['Women'],,Athlete,National: Stefano Lavarini (ITA),,,2
1928421,JURCZYK M,Female,Athlete,POL,Poland,Poland,183,0.0,['Volleyball'],['Women'],,Athlete,National: Stefano Lavarini (ITA),,,2
1928422,KORNELUK A,Female,Athlete,POL,Poland,Poland,200,0.0,['Volleyball'],['Women'],,Athlete,National: Stefano Lavarini (ITA),,,2
1928424,LUKASIK M,Female,Athlete,POL,Poland,Poland,189,0.0,['Volleyball'],['Women'],,Athlete,National: Stefano Lavarini (ITA),,,2
1928427,MEDRZYK N,Female,Athlete,POL,Poland,Poland,183,0.0,['Volleyball'],['Women'],,Athlete,National: Stefano Lavarini (ITA),,,2
1928434,ROZANSKI O,Female,Athlete,POL,Poland,Poland,185,0.0,['Volleyball'],['Women'],,Athlete,National: Stefano Lavarini (ITA),,,2
1928438,SMARZEK M,Female,Athlete,POL,Poland,Poland,191,0.0,['Volleyball'],['Women'],,Athlete,National: Stefano Lavarini (ITA),,,2
1928440,STENZEL M,Female,Athlete,POL,Poland,Poland,168,0.0,['Volleyball'],['Women'],,Athlete,National: Stefano Lavarini (ITA),,,2
1928441,STYSIAK M,Female,Athlete,POL,Poland,Poland,203,0.0,['Volleyball'],['Women'],,Athlete,National: Stefano Lavarini (ITA),,,2
1928443,SZCZYGLOWSKA A,Female,Athlete,POL,Poland,Poland,172,0.0,['Volleyball'],['Women'],,Athlete,National: Stefano Lavarini (ITA),The coaches and teachers in her volleyball youth group,,2
1928446,WENERSKA K,Female,Athlete,POL,Poland,Poland,180,0.0,['Volleyball'],['Women'],,Athlete,National: Stefano Lavarini (ITA),Coaches Stephane Antiga and Stefano Lavarini,,2
1928449,WOLOSZ J,Female,Athlete,POL,Poland,Poland,181,0.0,['Volleyball'],['Women'],,Athlete,National: Stefano Lavarini (ITA),,,2
1928454,LOSIAK B,Male,Athlete,POL,Poland,Poland,190,0.0,['Beach Volleyball'],['Men'],,Athlete,,,,2
1928455,BRYL M,Male,Athlete,POL,Poland,Poland,200,0.0,['Beach Volleyball'],['Men'],,Athlete,,,,2
1928494,TAKACS B,Female,Athlete,HUN,Hungary,Hungary,167,0.0,['Athletics'],"[""Women's 100m"", ""Women's 200m""]",,Athlete,Personal: Roland Nemeth (HUN),,,2
1928500,EJORE SL,Female,Athlete,KEN,Kenya,Kenya,167,0.0,['Athletics'],"[""Women's 1500m""]",,Athlete,Personal: Stephen Haas (USA),,,2
1928516,RADOSZ M,Female,Athlete,POL,Poland,Poland,0,0.0,['Rowing'],"[""Lightweight Women's Double Sculls""]",,Athlete,,,,1
1928517,WELNA K,Female,Athlete,POL,Poland,Poland,0,0.0,['Rowing'],"[""Lightweight Women's Double Sculls""]",,Athlete,,,,1
1928520,BISKUP M,Male,Athlete,POL,Poland,Poland,0,0.0,['Rowing'],"[""Men's Quadruple Sculls""]",,Athlete,National: Aleksander Wojciechowski (POL),His family,,1
1928529,CZAJA D,Male,Athlete,POL,Poland,Poland,0,0.0,['Rowing'],"[""Men's Quadruple Sculls""]",,Athlete,National: Aleksander Wojciechowski (POL),,,1
1928530,BARANSKI F,Male,Athlete,POL,Poland,Poland,0,0.0,['Rowing'],"[""Men's Quadruple Sculls""]",,Athlete,National: Aleksander Wojciechowski (POL).<br>Club: Krzysztof Gabryelewicz (POL),,,1
1928533,OJELI IE,Male,Athlete,NGR,Nigeria,Nigeria,195,0.0,['Athletics'],"[""Men's 4 x 400m Relay"", '4 x 400m Relay Mixed']",,Athlete,,,,2
1928538,PIRON CANDELARIO B,Female,Athlete,DOM,Dominican Republic,Dominican Republic,0,0.0,['Weightlifting'],"[""Women's 49kg""]",,"Athlete, police officer","National: Hector Dominguez (DOM), Moreno Martinez (DOM)","Her aunt, Dominican weightlifter Guillermina Candelario",,2
1928547,ALFAQAAN S,Female,Athlete,KUW,Kuwait,Kuwait,0,0.0,['Rowing'],"[""Women's Single Sculls""]",,"Athlete, scientist",,,,1
1928551,ZIETARSKI M,Male,Athlete,POL,Poland,Poland,0,0.0,['Rowing'],"[""Men's Quadruple Sculls""]",,Athlete,National: Aleksander Wojciechowski (POL).<br>Club: Mariusz Szumanski (POL),,,1
1928566,NACHULA R,Female,Athlete,ZAM,Zambia,Zambia,160,0.0,['Football'],['Women'],,"Athlete, army officer",National: Bruce Mwape (ZAM),,,2
1928574,ONWUZURIKE UC,Male,Athlete,NGR,Nigeria,Nigeria,183,0.0,['Athletics'],"[""Men's 200m""]",,Athlete,Personal: Jarius Cooper (USA),,Calls his mother before a meeting so that they can pray together,2
1928585,SANTANA PEGUERO C,Female,Athlete,DOM,Dominican Republic,Dominican Republic,0,0.0,['Weightlifting'],"[""Women's +81kg""]",,"Athlete, police officer","National: Hector Dominguez (DOM), Moreno Martinez (DOM)",,,2
1928778,ZUBAID M,Male,Athlete,KUW,Kuwait,Kuwait,0,0.0,['Swimming'],"[""Men's 100m Freestyle""]",,Athlete,,,,0
1928782,VARGA D,Male,Athlete,HUN,Hungary,Hungary,192,0.0,['Athletics'],"[""Men's Hammer Throw""]",,Athlete,,,,2
1928786,CHERUIYOT R,Male,Athlete,KEN,Kenya,Kenya,173,0.0,['Athletics'],"[""Men's 1500m""]",,Athlete,Personal: Jacob Langat (KEN),,,2
1928793,DASHTI L,Female,Athlete,KUW,Kuwait,Kuwait,0,0.0,['Swimming'],"[""Women's 100m Breaststroke""]",,"Athlete, student",,,,0
1928799,VENYERCSAN B,Male,Athlete,HUN,Hungary,Hungary,173,0.0,['Athletics'],"[""Men's 20km Race Walk"", 'Marathon Race Walk Relay Mixed']",,Athlete,Personal Akos Urban (HUN),,,2
1928808,RAKOTOARIMANANA F,Male,Athlete,MAD,Madagascar,Madagascar,0,0.0,['Table Tennis'],"[""Men's Singles""]",,,,,,2
1928817,WAGNER-GYURKES V,Female,Athlete,HUN,Hungary,Hungary,172,0.0,['Athletics'],"[""Women's 5000m""]",,Athlete,Personal: Jozsef Babinyecz (HUN),,,2
1928822,CHEPKOECH J,Female,Athlete,KEN,Kenya,Kenya,167,0.0,['Athletics'],"[""Women's 3000m Steeplechase""]",,Athlete,Personal: Patrick Sang and Richard Metto (KEN),,,2
1928834,MEJIA PEGUERO Y,Female,Athlete,DOM,Dominican Republic,Dominican Republic,0,0.0,['Weightlifting'],"[""Women's 81kg""]",,,"National: Mario Castro (DOM), Hector Dominguez (DOM)",,,2
1928842,PEVTSOV R,Male,Athlete,AZE,Azerbaijan,Azerbaijan,0,0.0,['Triathlon'],"[""Men's Individual""]",,Athlete,,His mother. Coach Lev Medvedev,,2
1928863,SUNDAY IO,Male,Athlete,NGR,Nigeria,Nigeria,177,0.0,['Athletics'],"[""Men's 4 x 400m Relay"", '4 x 400m Relay Mixed']",,Athlete,,,,2
1928878,DYMCHENKO D,Female,Athlete,AZE,Azerbaijan,Azerbaijan,0,0.0,['Rowing'],"[""Women's Single Sculls""]",,Athlete,Personal: Andrii Derevianchuk (UKR),,,1
1928894,EYAKPOBEYAN JT,Female,Athlete,NGR,Nigeria,Nigeria,164,0.0,['Athletics'],"[""Women's 4 x 100m Relay""]",,Athlete,,,,2
1928902,JORUNNARDOTTIR SS,Female,Athlete,ISL,Iceland,Iceland,0,0.0,['Swimming'],"[""Women's 100m Freestyle"", ""Women's 200m Freestyle""]",,,Club: Bjorn Soerensen,,Listens to music in the call room to keep her calm,0
1928906,RASOANAIVO RAZAFY,Female,Athlete,MAD,Madagascar,Madagascar,0,0.0,['Judo'],['Women -70 kg'],,Student,Mamy Randriamasinoro,"""Myself. I have been alone often."" (Athlete, 8 May 2024)","Listens to music before and during each event. ""I love deep house music. It's the type of music that helps me to perform."" (Athlete, 8 May 2024)",2
1928916,ONOJUVWEVWO E,Female,Athlete,NGR,Nigeria,Nigeria,162,0.0,['Athletics'],"[""Women's 400m"", '4 x 400m Relay Mixed']",,"Athlete, student",,,,2
1928919,McKEE A,Male,Athlete,ISL,Iceland,Iceland,0,0.0,['Swimming'],"[""Men's 100m Breaststroke"", ""Men's 200m Breaststroke""]",,Athlete,Club: Sergio Lopez (ESP),,,0
1929156,SVAVARSSON H,Male,Athlete,ISL,Iceland,Iceland,0,0.0,['Shooting'],['Skeet Men'],,Carpenter,Personal: Nikolaos Mavrommatis (GRE),,,2
1929207,LEKAI M,Male,Athlete,HUN,Hungary,Hungary,190,0.0,['Handball'],['Men'],,Athlete,National: Chema Rodriguez (ESP).<br>Club: Istvan Pasztor (HUN),,,2
1929213,MORILLO M,Female,Athlete,DOM,Dominican Republic,Dominican Republic,0,0.0,['Judo'],['Women +78 kg'],,Athlete,"Club: Sugoi Uriarte (ESP), Laura Gomez (ESP), Wander Mateo (DOM).</p><p>National: Juancarlos Jacinto (DOM), Osiris Ogando (DOM), Jose Morillo (DOM) - her father",Her family and her partner Jose Nova,"Praying, listening to music",2
1929214,BANHIDI B,Male,Athlete,HUN,Hungary,Hungary,206,0.0,['Handball'],['Men'],,Athlete,"National: Chema Rodriguez, (ESP).<br>Club: Krisztian Kárpati (HUN)",,,2
1929215,NWACHUKWU D,Male,Athlete,NGR,Nigeria,Nigeria,198,0.0,['Athletics'],['4 x 400m Relay Mixed'],,"Athlete, student",,,,2
1929219,FAZEKAS G,Male,Athlete,HUN,Hungary,Hungary,190,0.0,['Handball'],['Men'],,Athlete,National: Chema Rodriguez (ESP).<br>Club: Xavi Sabate (ESP),,,2
1929225,TENGUE T,Male,Athlete,CAF,Centr Afric Re,Centr Afric Re,0,0.0,['Swimming'],"[""Men's 50m Freestyle""]",,Athlete,,,,0
1929226,PALASICS K,Male,Athlete,HUN,Hungary,Hungary,199,0.0,['Handball'],['Men'],,Athlete,National: Chema Rodriguez (ESP).<br>Club: Miguel Angel Velasco (ESP),,,2
1929228,NATHANIEL E,Male,Athlete,NGR,Nigeria,Nigeria,195,0.0,['Athletics'],"[""Men's 400m Hurdles"", ""Men's 4 x 400m Relay""]",,"Athlete, student",Personal: Ben Dalton (USA),,,2
1929250,AKINTOLA AO,Male,Athlete,NGR,Nigeria,Nigeria,173,0.0,['Athletics'],"[""Men's 4 x 100m Relay""]",,Athlete,,,,2
1929297,ANDET TM,Female,Athlete,CAF,Centr Afric Re,Centr Afric Re,0,0.0,['Swimming'],"[""Women's 50m Freestyle""]",,Athlete,,,,0
1929428,OKEZIE C,Male,Athlete,NGR,Nigeria,Nigeria,201,0.0,['Athletics'],"[""Men's 400m"", ""Men's 4 x 400m Relay""]",,"Athlete, tennis coach",,,,2
1929433,VARGAS LEY MD,Female,Athlete,CHI,Chile,Chile,0,0.0,['Judo'],['Women -48 kg'],,,"Former coach: Jerome Henric (FRA)<br>Current club coach: Sugoi Uriarte (ESP), Laura Gomez (ESP)",,,2
1929606,RIBERA MJ,Female,Athlete,BOL,Bolivia,Bolivia,0,0.0,['Swimming'],"[""Women's 50m Freestyle""]",,Athlete,,,,0
1929613,TANIYEVA E,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Rhythmic Gymnastics'],['Individual All-Around'],,Athlete,br>National/personal: Aliya Yussupova (KAZ),,,2
1929616,KURBANOV R,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Fencing'],"[""Men's Épée Individual"", ""Men's Épée Team""]",,Athlete,,Family and friends,,2
1929617,ALIMZHANOV E,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Fencing'],"[""Men's Épée Individual"", ""Men's Épée Team""]",,Athlete,Personal: Eldar Alimzhanov (KAZ) - his father,His father,,2
1929618,SHARLAIMOV V,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Fencing'],"[""Men's Épée Individual"", ""Men's Épée Team""]",,Athlete,,,,2
1929619,SERTAY Y,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Fencing'],"[""Men's Épée Team""]",,Athlete,Personal: Eldar Alimzhanov (KAZ),,,2
1929626,SARYBAY A,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Fencing'],"[""Women's Sabre Individual""]",,,National: Oleksandr Torchuk (UKR),Her mother,,2
1929684,DELL AQUILA V,Male,Athlete,ITA,Italy,Italy,0,0.0,['Taekwondo'],['Men -58kg'],,Student,National: Claudio Nolano (ITA).<br>Club: Roberto Baglivo (ITA),"His first coach, Roberto Baglivo",,2
1929685,ALESSIO S,Male,Athlete,ITA,Italy,Italy,0,0.0,['Taekwondo'],['Men -80kg'],,Athlete,Club: Francesco Laface,,,2
1929686,MATONTI IE,Female,Athlete,ITA,Italy,Italy,0,0.0,['Taekwondo'],['Women -49kg'],,,,,,2
1929689,BARRIOS VERA MT,Male,Athlete,CHI,Chile,Chile,191,0.0,['Tennis'],"[""Men's Singles""]",,,,,,2
1929695,LASSO E,Female,Athlete,COL,Colombia,Colombia,0,0.0,['Judo'],['Women -48 kg'],,Athlete,,"""My mother and my grandmother are my motivation to achieve my dreams."" (Athlete, 25 May 2024)",,2
1929708,NUNEZ del PRADO E,Male,Athlete,BOL,Bolivia,Bolivia,0,0.0,['Swimming'],"[""Men's 200m Individual Medley""]",,Athlete,,,,0
1929748,PICCOLIN G,Female,Athlete,ITA,Italy,Italy,0,0.0,['Table Tennis'],"[""Women's Singles""]",,Athlete,Personal: Elena Timina,,,2
1929749,VIVARELLI D,Female,Athlete,ITA,Italy,Italy,0,0.0,['Table Tennis'],"[""Women's Singles""]",,Armed forces athlete,,,,2
1929767,PINTADO BD,Male,Athlete,ECU,Ecuador,Ecuador,167,0.0,['Athletics'],"[""Men's 20km Race Walk"", 'Marathon Race Walk Relay Mixed']",,Athlete,Coach: Andres Chocho (ECU),,,2
1929786,JARRY N,Male,Athlete,CHI,Chile,Chile,200,0.0,['Tennis'],"[""Men's Doubles"", ""Men's Singles""]",,,"Personal: Juan Ignacio Chela (ARG), Cesar Fabregas (ESP)",,,2
1929963,FLORENTINO R,Male,Athlete,DOM,Dominican Republic,Dominican Republic,182,0.0,['Judo'],['Men -90 kg'],,Athlete,National: Wilkin Osiris Ogando (DOM).</p><p>Club: Sugoi Uriarte (ESP),"""My parents are my main driving force, my partner for always accompanying me in my life and in my goals and also Sugoi Uriarte who inspires me to be better every day."" (Athlete, 28 Jun 2024)",,2
1929977,HURTADO D,Male,Athlete,ECU,Ecuador,Ecuador,170,0.0,['Athletics'],"[""Men's 20km Race Walk"", 'Marathon Race Walk Relay Mixed']",,Athlete,Personal: Javier Cayambe (ECU),,,2
1929981,TABILO A,Male,Athlete,CHI,Chile,Chile,190,0.0,['Tennis'],"[""Men's Doubles"", ""Men's Singles""]",,,Personal: Horacio Matta (CHI),,,2
1929989,JIMENEZ ARROBO JR,Male,Athlete,ECU,Ecuador,Ecuador,171,0.0,['Athletics'],"[""Men's 20km Race Walk""]",,,,,,2
1929998,ALMADA T,Male,Athlete,ARG,Argentina,Argentina,171,0.0,['Football'],['Men'],,Athlete,National: Javier Mascherano (ARG),,,2
1930005,CAICEDO J,Male,Athlete,ECU,Ecuador,Ecuador,185,0.0,['Athletics'],"[""Men's Discus Throw""]",,Athlete,Personal: Frank Casanas (CUB/ESP),,,2
1930032,CHACHA RA,Female,Athlete,ECU,Ecuador,Ecuador,150,0.0,['Athletics'],"[""Women's Marathon""]",,"Athlete, coach","Personal: Jaime Catota (ECU), her husband",Her daughter Genesis,,2
1930110,ORTIZ MOROCHO SP,Female,Athlete,ECU,Ecuador,Ecuador,160,0.0,['Athletics'],"[""Women's Marathon""]",,Athlete,Personal: Edison Lasso (ECU),,,2
1930118,PEYRAUD-MAGNIN P,Female,Athlete,FRA,France,France,175,0.0,['Football'],['Women'],,Athlete,National: Hervé Renard (FRA),,,2
1930119,PICAUD C,Female,Athlete,FRA,France,France,180,0.0,['Football'],['Women'],,Athlete,Club: Frederic Biancalani (FRA).<br>National: Herve Renard (FRA),,,2
1930121,CASCARINO E,Female,Athlete,FRA,France,France,165,0.0,['Football'],['Women'],,Athlete,National: Hervé Renard (FRA),,,2
1930122,de ALMEIDA E,Female,Athlete,FRA,France,France,171,0.0,['Football'],['Women'],,Athlete,National: Hervé Renard (FRA),,"Always warms up without shin guards. Doesn't start anything with her left foot. When putting on her socks, for example, it is essential to start with the right foot",2
1930123,KARCHAOUI S,Female,Athlete,FRA,France,France,160,0.0,['Football'],['Women'],,Athlete,National: Hervé Renard (FRA),,,2
1930124,LAKRAR M,Female,Athlete,FRA,France,France,171,0.0,['Football'],['Women'],,Athlete,National: Hervé Renard (FRA),,,2
1930126,MBOCK BATHY G,Female,Athlete,FRA,France,France,172,0.0,['Football'],['Women'],,Athlete,National: Hervé Renard (FRA),,,2
1930129,PERISSET E,Female,Athlete,FRA,France,France,160,0.0,['Football'],['Women'],,Athlete,National: Hervé Renard (FRA),,,2
1930130,RENARD W,Female,Athlete,FRA,France,France,187,0.0,['Football'],['Women'],,Athlete,National: Hervé Renard (FRA),,,2
1930133,BACHA S,Female,Athlete,FRA,France,France,161,0.0,['Football'],['Women'],,Athlete,National: Hervé Renard (FRA),,,2
1930136,DALI K,Female,Athlete,FRA,France,France,165,0.0,['Football'],['Women'],,Athlete,National: Hervé Renard (FRA),Her mother,,2
1930140,GEYORO G,Female,Athlete,FRA,France,France,168,0.0,['Football'],['Women'],,Athlete,National: Hervé Renard (FRA),,,2
1930141,HENRY A,Female,Athlete,FRA,France,France,171,0.0,['Football'],['Women'],,Athlete,National: Hervé Renard (FRA),,,2
1930147,TOLETTI S,Female,Athlete,FRA,France,France,169,0.0,['Football'],['Women'],,Athlete,National: Hervé Renard (FRA),,,2
1930151,BALTIMORE S,Female,Athlete,FRA,France,France,156,0.0,['Football'],['Women'],,Athlete,Club: Jocelyn Prêcheur (FRA)/Sonia Bompastor (FRA).<br>National: Hervé Renard (FRA),,,2
1930152,BECHO V,Female,Athlete,FRA,France,France,168,0.0,['Football'],['Women'],,Athlete,National: Hervé Renard (FRA),,,2
1930155,CASCARINO D,Female,Athlete,FRA,France,France,165,0.0,['Football'],['Women'],,Athlete,National: Hervé Renard (FRA),,,2
1930156,DIANI K,Female,Athlete,FRA,France,France,169,0.0,['Football'],['Women'],,Athlete,Club: Sonia Bompastor (FRA).<br>National: Herve Renard (FRA),,,2
1930160,KATOTO MA,Female,Athlete,FRA,France,France,177,0.0,['Football'],['Women'],,Athlete,Club: Jocelyn Precheur (FRA) until June 2024/Fabrice Abriel (FRA) from July 2024.<br>National: Herve Renard (FRA),,,2
1930161,le SOMMER E,Female,Athlete,FRA,France,France,161,0.0,['Football'],['Women'],,Athlete,National: Hervé Renard (FRA),,,2
1930214,NIKOLAOU K,Female,Athlete,CYP,Cyprus,Cyprus,0,0.0,['Shooting'],['Skeet Women'],,Athlete,Personal: Michalis Katzianis (CYP),"Her mentor and personal trainer, Erini Panteli. ""She is like a lighthouse for many people, she guides us without anything in return. She acts in silence and with compassion. She is kind, and it is what she reflects to humanity. She is like a second mum for me. I'm grateful and blessed to have met her."" (Athlete, 4 Jul 2024)","""Crazy socks, same routines all the way."" (Athlete, 4 Jul 2024)",2
1930226,CARDOZO REY AC,Female,Athlete,COL,Colombia,Colombia,0,0.0,['Wrestling'],"[""Women's Freestyle 50kg""]",,Athlete,,,,2
1930231,CUERO MUNOZ JA,Male,Athlete,COL,Colombia,Colombia,0,0.0,['Wrestling'],"[""Men's Greco-Roman 77kg""]",,Athlete,,,,2
1930234,LISSE J,Male,Athlete,SUR,Suriname,Suriname,179,0.0,['Athletics'],"[""Men's 100m""]",,Athlete,,,,2
1930235,ALVAREZ J,Male,Athlete,ARG,Argentina,Argentina,170,0.0,['Football'],['Men'],,Athlete,Club: Pep Guardiola (ESP).<br>National: Javier Mascherano (ARG),,,2
